Urban_geoid,Urban_name,Clim_zone,Coastal?,CUHI Day (25th %tile),CUHI Day (75th %tile),CUHI Day (Difference),CUHI Night (25th %tile),CUHI Night (75th %tile),CUHI Night (Difference),SUHI Day (25th %tile),SUHI Day (75th %tile),SUHI Day (Difference),SUHI Night (25th %tile),SUHI Night (75th %tile),SUHI Night (Difference)
4681,"Bakersfield, CA",Arid,False,-0.28668106,-0.39386106,-0.10718,0.55954427,0.31926194,-0.24028233,-0.040713184,-0.24341866,-0.20270547,0.7942581,0.7594247,-0.03483343
4951,"Bangor, ME",Snow,False,-0.14978905,-0.18860304,-0.038813993,0.3630921,-0.17935196,-0.54244405,0.80703276,0.5386559,-0.2683769,0.6079788,-0.09394046,-0.70191926
5680,"Baton Rouge, LA",Temperate,False,-0.18574713,-0.32806787,-0.14232074,0.20401822,0.1060614,-0.09795682,1.3750833,0.38757825,-0.9875051,0.51889753,0.4064764,-0.112421125
5707,"Battle Creek, MI",Snow,False,-0.20381798,0.0037171089,0.20753509,0.31036583,0.24561226,-0.06475356,0.6103438,-0.7630256,-1.3733695,0.91623044,0.34702256,-0.5692079
6058,"Beaumont, TX",Temperate,False,-0.10386726,-0.19057792,-0.08671066,0.20177792,0.13242504,-0.06935288,1.3686945,1.2913568,-0.07733774,0.42321265,0.16905488,-0.25415778
6652,"Bellingham, WA",Temperate,True,-0.2987444,-0.6142725,-0.31552806,0.18386006,0.14279999,-0.041060075,1.0254406,-1.265294,-2.2907345,0.7203187,-0.4856712,-1.2059898
6760,"Beloit, WI--IL",Snow,False,0.016755603,-0.04878504,-0.06554064,0.29267204,0.21343769,-0.07923435,1.4962659,-0.96550184,-2.4617677,1.0425086,0.19634306,-0.84616554
6868,"Bend, OR",Temperate,False,0.4410264,-1.3074234,-1.7484498,0.90910983,-0.6171845,-1.5262944,1.1195974,-0.31139606,-1.4309936,1.6952939,-0.07770252,-1.7729964
7138,"Benton Harbor--St. Joseph--Fair Plain, MI",Snow,False,0.03153133,0.0017358871,-0.029795444,0.16902389,0.15729432,-0.011729568,0.24750489,-0.0242032,-0.2717081,0.9373793,-0.16483472,-1.102214
7705,"Billings, MT",Arid,False,-0.089166924,-1.1570086,-1.0678418,0.6415696,-0.5486412,-1.1902108,0.74654263,-4.183017,-4.929559,0.23124841,-0.242796,-0.4740444
7921,"Bismarck, ND",Snow,False,0.35616288,-0.21848162,-0.5746445,0.78133845,-0.33689794,-1.1182364,1.995826,-0.56001866,-2.5558448,0.84798115,0.16403961,-0.68394154
8407,"Bloomington--Normal, IL",Snow,False,0.20774409,-0.009669376,-0.21741347,0.23994024,0.23602046,-0.0039197803,1.6873276,-0.4003815,-2.0877092,0.98934877,0.4997165,-0.48963228
8785,"Boise City, ID",Arid,False,0.10375627,-0.12586932,-0.22962558,0.4868043,0.27635133,-0.21045297,-0.29118472,-3.8795273,-3.5883427,0.61712575,-0.044411425,-0.6615372
9298,"Boulder, CO",Snow,False,0.3819136,-1.7169297,-2.0988433,0.8241176,-0.8553865,-1.6795042,1.6786492,-2.9964585,-4.675108,1.2364547,-0.048733883,-1.2851886
9946,"Bremerton, WA",Temperate,True,-0.22115615,-0.058867387,0.16228876,0.32419765,0.10758799,-0.21660966,0.46910816,-1.3121517,-1.7812598,0.59929925,-2.5232525,-3.1225517
10972,"Brownsville, TX",Temperate,True,0.13268463,-0.017842583,-0.15052721,0.5834942,0.34141314,-0.24208105,3.2871711,2.1351213,-1.1520498,1.2196424,0.7384102,-0.48123223
11755,"Burlington, VT",Snow,False,0.01086887,-0.10004461,-0.11091348,0.52203363,-0.16697729,-0.6890109,1.4635339,-0.459633,-1.9231669,1.1886046,-0.5407938,-1.7293984
12754,"Camarillo, CA",Temperate,False,0.873373,0.28292322,-0.59044975,0.5963217,0.8271093,0.23078758,1.8280112,0.26622123,-1.56179,1.7355449,1.567773,-0.16777194
14158,"Carson City, NV",Temperate,False,0.30757344,-0.45852453,-0.76609796,0.8216667,-0.032098398,-0.85376513,1.0862547,-1.0883486,-2.1746035,1.356804,0.5106056,-0.84619844
14401,"Casa Grande, AZ",Arid,False,-1.8136746,-1.5138484,0.29982615,-0.023679126,-0.10661814,-0.082939014,-2.668608,-2.5762103,0.09239769,-0.5231529,-0.23643968,0.2867132
14482,"Casper, WY",Snow,False,-0.10577465,-0.73218346,-0.6264088,0.6008375,0.6163844,0.015546858,0.69980544,-0.58569247,-1.2854979,1.2516251,0.52842456,-0.7232005
14752,"Cedar Rapids, IA",Snow,False,0.09531072,0.033048127,-0.06226259,0.26375598,0.31756768,0.0538117,1.519694,-1.7623844,-3.2820783,1.0439866,0.55804455,-0.485942
15211,"Champaign, IL",Snow,False,0.27087954,0.082705334,-0.1881742,0.5121955,0.31053746,-0.20165807,1.4658871,0.24424426,-1.2216429,1.1016176,0.51432085,-0.5872967
16237,"Cheyenne, WY",Arid,False,-0.19576186,-0.46926537,-0.2735035,0.28430828,-0.040264815,-0.3245731,-1.954814,-4.2624354,-2.3076215,0.9886273,0.18522936,-0.80339795
16264,"Chicago, IL--IN",Snow,False,0.12715037,-0.010266174,-0.13741654,0.50814164,0.26856124,-0.2395804,1.1361879,0.78959894,-0.34658897,1.0333004,0.8159901,-0.21731031
16318,"Chico, CA",Temperate,False,0.053153764,-0.22081612,-0.2739699,0.5571944,-0.006199315,-0.5633937,0.9624837,0.47456202,-0.48792168,0.79250747,-0.10164091,-0.89414835
18451,"Coeur d'Alene, ID",Snow,False,-0.38086832,-1.7348822,-1.3540139,0.60392964,-2.023798,-2.6277275,-0.28724465,-1.4033494,-1.1161047,0.73276865,-0.77219737,-1.504966
18748,"College Station--Bryan, TX",Temperate,False,0.024611771,0.027009953,0.0023981817,0.2527364,0.123840734,-0.12889566,1.3748217,0.5943672,-0.78045446,0.64982796,0.09238,-0.55744797
18856,"Colorado Springs, CO",Temperate,False,0.26066247,-0.8357782,-1.0964407,0.70103526,0.48503137,-0.2160039,0.79596865,-0.34201926,-1.1379879,1.0939348,0.51479626,-0.5791385
18937,"Columbia, MO",Snow,False,0.21785858,-0.026492976,-0.24435157,0.26766327,0.08556623,-0.18209705,2.4281213,0.1726509,-2.2554705,0.8766847,-0.23213741,-1.1088221
19504,"Concord, CA",Temperate,True,-0.23375608,-0.5777207,-0.34396464,0.6864329,0.11571496,-0.57071793,1.3632401,0.32321525,-1.0400249,1.8230041,0.4419286,-1.3810755
19755,"Conroe--The Woodlands, TX",Temperate,False,-0.042718146,-0.08332103,-0.04060288,0.17913438,0.17427512,-0.0048592687,1.0066688,0.667082,-0.3395868,0.50734884,0.51908326,0.011734426
19801,"Conway, AR",Temperate,False,0.20162503,-0.059666283,-0.26129133,0.14323874,0.09446546,-0.04877328,1.5581807,-0.5088135,-2.0669942,0.62808794,-0.37416637,-1.0022542
20287,"Corpus Christi, TX",Temperate,True,0.1874834,0.060878485,-0.12660491,0.36998367,0.2822579,-0.08772576,4.319039,1.8972975,-2.4217415,1.1659226,0.63025427,-0.5356684
20422,"Corvallis, OR",Temperate,False,0.1819756,-0.015585452,-0.19756106,0.6204102,0.06361332,-0.5567969,0.7211426,1.0545933,0.33345073,1.4157431,-0.12543066,-1.5411738
22042,"Dallas--Fort Worth--Arlington, TX",Temperate,False,0.19540462,0.100630924,-0.094773695,0.3454728,0.3117916,-0.033681214,1.3664522,1.2314837,-0.13496852,0.98888946,0.95868945,-0.030200005
22204,"Danville, IL",Snow,False,-0.047974147,-0.04647426,0.0014998876,0.23953807,0.13846274,-0.10107534,0.54958093,-0.34669954,-0.89628047,0.67616045,0.14661351,-0.529547
22366,"Davenport, IA--IL",Snow,False,0.027624743,-0.061326317,-0.08895106,0.3206063,0.27040327,-0.050203025,0.56417733,0.37311417,-0.19106317,1.0564343,0.64920294,-0.40723133
22420,"Davis, CA",Temperate,False,0.122450046,-0.10827662,-0.23072666,0.3992913,0.37475753,-0.024533778,0.9889938,0.10007021,-0.88892365,1.8379451,0.75948286,-1.0784622
22717,"Decatur, IL",Snow,False,-0.017725978,0.03561093,0.053336907,0.24472946,0.15749359,-0.08723587,1.3747895,-0.5280168,-1.9028063,0.8615252,0.090412214,-0.771113
22960,"DeKalb, IL",Snow,False,0.18502161,0.084661655,-0.100359954,0.42128336,0.20574042,-0.21554294,1.3995501,-0.34341484,-1.742965,1.0507671,0.5232748,-0.5274923
22987,"Delano, CA",Arid,False,0.012414753,-0.1867302,-0.19914496,0.7311845,0.76204324,0.030858755,1.8967018,1.667614,-0.22908783,0.53643245,0.74843335,0.2120009
23500,"Denton--Lewisville, TX",Temperate,False,0.33533302,0.010318768,-0.32501426,0.41524273,0.2620901,-0.15315264,1.0335177,0.8977016,-0.1358161,1.0945036,0.7244288,-0.37007487
23527,"Denver--Aurora, CO",Arid,False,0.5172123,0.031246401,-0.48596588,0.72107154,0.45980698,-0.26126456,0.27575684,-4.3471556,-4.6229124,1.5479501,0.41380948,-1.1341407
23743,"Des Moines, IA",Snow,False,-0.22469363,-0.20257354,0.022120088,0.2128911,0.27378863,0.06089753,1.1530693,0.6579673,-0.49510193,0.99577034,0.6244451,-0.37132525
24607,"Dover--Rochester, NH--ME",Snow,False,-0.08173943,-0.19331859,-0.11157916,0.2504427,-0.13883905,-0.38928175,-1.3415394,-1.4108746,-0.06933522,0.4784628,-0.14565429,-0.6241171
24823,"Dubuque, IA--IL",Snow,False,0.10581215,0.03880728,-0.06700487,0.36426732,0.019907068,-0.34436026,1.7036275,0.9761692,-0.72745824,1.1608847,0.18130425,-0.9795805
24850,"Duluth, MN--WI",Snow,False,-0.38814962,-0.5046164,-0.11646676,0.26222676,-0.02392502,-0.28615177,0.20672454,-1.9394214,-2.146146,0.7715459,-0.17792031,-0.9494662
26038,"Eau Claire, WI",Snow,False,-0.7830271,0.054686558,0.83771366,0.2681422,0.075890325,-0.19225186,1.5725673,0.44698125,-1.125586,0.722303,0.28886086,-0.43344212
26416,"El Centro--Calexico, CA",Arid,False,0.854985,-0.18870203,-1.043687,1.2415745,0.6968527,-0.54472184,1.3799866,-1.404106,-2.7840927,1.0787686,0.9248056,-0.15396303
26794,"Elkhart, IN--MI",Snow,False,0.14127493,0.0017331671,-0.13954176,0.26986635,0.20062762,-0.06923872,1.7115695,-0.76769716,-2.4792666,0.9656601,-0.05133553,-1.0169957
27253,"El Paso, TX--NM",Arid,False,0.3155105,0.065037176,-0.25047332,0.50398046,0.4034215,-0.10055897,0.22015926,-0.21739756,-0.4375568,0.8498728,0.8907075,0.040834665
27261,"El Paso de Robles (Paso Robles)--Atascadero, CA",Temperate,False,0.33213848,0.16957182,-0.16256666,0.03476905,-0.06951386,-0.10428291,2.0487547,0.29351032,-1.7552444,0.9685066,-0.18610366,-1.1546103
28117,"Eugene, OR",Temperate,False,0.2867817,-0.4123773,-0.699159,0.29999858,0.2061865,-0.09381208,1.1855545,0.28826264,-0.8972919,0.8872142,0.0030933195,-0.8841209
28549,"Fairbanks, AK",Snow,False,-0.46648234,-0.1821331,0.28434926,0.18588634,0.09263764,-0.093248695,0.65977776,-1.9957825,-2.6555603,0.7196584,-0.26652938,-0.98618776
28657,"Fairfield, CA",Temperate,True,0.21987034,-0.11213289,-0.33200324,0.5863488,0.113658495,-0.47269028,1.8673387,0.328027,-1.5393116,1.9361548,0.14308167,-1.7930732
29089,"Fargo, ND--MN",Snow,False,0.2530005,-0.0885097,-0.3415102,0.31824002,0.15285966,-0.16538036,2.463222,-0.5643786,-3.0276008,0.9151662,0.30948073,-0.6056855
29278,"Farmington, NM",Arid,False,0.5499641,0.03796733,-0.51199675,0.44566375,-0.122095704,-0.56775945,-2.0929294,-2.0741425,0.018786907,0.032740157,0.044507716,0.011767559
29494,"Fayetteville--Springdale--Rogers, AR--MO",Temperate,False,-0.46477902,-0.84070766,-0.37592864,0.28934473,-0.10479816,-0.3941429,0.73234963,-0.09924483,-0.83159447,0.41065884,-0.22777006,-0.6384289
29818,"Flagstaff, AZ",Temperate,False,0.28519148,-3.4535773,-3.7387688,0.60092634,-0.8023497,-1.403276,0.604227,-3.5992117,-4.2034388,0.88906825,-1.0497553,-1.9388236
30223,"Fond du Lac, WI",Snow,False,0.24579471,0.032606006,-0.21318871,0.1771748,0.033787288,-0.14338753,2.1034033,-1.4475412,-3.5509446,1.0337639,0.06626418,-0.96749973
30628,"Fort Collins, CO",Snow,False,0.031850193,-0.7921896,-0.8240398,0.9184706,-0.2887647,-1.2072353,0.015047197,-1.314934,-1.3299812,0.9533249,0.13519488,-0.81813
30925,"Fort Smith, AR--OK",Temperate,False,-0.63364303,-0.05973334,0.5739097,0.24132434,0.17392856,-0.06739578,0.48849767,0.4471612,-0.041336477,0.7623164,0.35691783,-0.40539858
31087,"Fort Wayne, IN",Snow,False,0.12712914,0.036992393,-0.090136744,0.22298588,0.2237587,0.0007728189,1.373879,0.7515615,-0.62231743,0.93921256,0.43128902,-0.50792354
31843,"Fresno, CA",Arid,False,-0.19893377,-0.33434412,-0.13541035,0.5934333,0.54613125,-0.047302067,0.9108415,-0.48128122,-1.3921227,1.0768096,0.93850076,-0.13830888
33328,"Gilroy--Morgan Hill, CA",Temperate,False,0.16551994,-0.6898461,-0.85536605,0.8610672,0.2588261,-0.60224104,1.2897679,-1.302268,-2.5920358,1.5156577,0.33393002,-1.1817276
34219,"Grand Forks, ND--MN",Snow,False,-0.12052276,-0.2600083,-0.13948554,0.348791,0.20001926,-0.14877175,0.9533119,-0.6163516,-1.5696635,0.93086857,0.52322334,-0.40764523
34246,"Grand Island, NE",Snow,False,0.110281214,-0.18398386,-0.2942651,0.4916318,0.15192297,-0.33970883,0.30656117,-0.36785546,-0.67441666,0.76354563,-0.85626125,-1.6198069
34273,"Grand Junction, CO",Snow,False,0.3702132,-0.3323208,-0.702534,0.5334306,-0.016604407,-0.550035,1.6924669,-0.81198937,-2.5044563,1.3354546,-0.49169144,-1.827146
34300,"Grand Rapids, MI",Snow,False,-0.16253403,-0.034932464,0.12760156,0.3457789,0.253428,-0.0923509,0.7647436,-0.21885802,-0.9836016,0.92684865,0.18014418,-0.74670446
34516,"Grants Pass, OR",Temperate,False,0.20028324,-1.2001399,-1.4004232,-0.013104448,-0.20219338,-0.18908893,1.7087003,0.8607391,-0.8479612,0.7258538,-0.43922305,-1.1650769
34759,"Great Falls, MT",Arid,False,0.1691479,-0.33104858,-0.50019646,0.6125632,-0.040782448,-0.65334564,-2.5021875,-1.4020481,1.1001394,1.1885724,-0.6121843,-1.8007567
34786,"Greeley, CO",Arid,False,0.13733208,-0.038344048,-0.17567614,0.6829783,0.2958874,-0.38709086,-0.66393656,-4.693426,-4.0294895,1.0693964,0.40028727,-0.6691091
34813,"Green Bay, WI",Snow,False,0.15438053,-0.02722755,-0.18160808,0.32826725,0.27158153,-0.056685716,0.9272153,-0.40160608,-1.3288214,1.0989417,0.37076515,-0.72817653
36514,"Hammond, LA",Temperate,True,-0.14748666,-0.09132808,0.05615858,-0.12539369,-0.2294476,-0.104053915,1.0732318,-0.93279994,-2.0060318,-0.33449328,-0.36745864,-0.032965362
36703,"Hanford, CA",Arid,False,0.5080922,-0.070958346,-0.57905054,0.78001344,0.714247,-0.065766454,1.4773884,0.9503531,-0.5270353,1.7521844,1.9653915,0.21320713
36892,"Harlingen, TX",Temperate,False,0.091600664,-0.0036077606,-0.09520842,0.25397396,0.08372203,-0.17025194,0.5616415,-0.87165856,-1.4333,0.85768646,0.4341067,-0.42357975
38215,"Hemet, CA",Temperate,False,0.41912505,0.027042171,-0.39208287,0.70957595,-0.14476418,-0.85434014,1.4631438,0.19983983,-1.263304,1.0658443,0.2731328,-0.7927115
39430,"Holland, MI",Snow,False,-0.4246316,-0.15779926,0.26683235,0.35254908,0.073438816,-0.27911025,0.8485726,-1.8329613,-2.6815338,0.846524,-0.28890803,-1.135432
40213,"Hot Springs, AR",Temperate,False,0.025542475,-0.059632797,-0.085175276,0.05684963,-0.045280598,-0.10213023,-0.26650786,-0.96530336,-0.6987955,0.75170344,-0.08120422,-0.8329077
40375,"Houma, LA",Temperate,True,-0.114199966,-0.08254995,0.031650014,0.30733967,0.17833528,-0.12900439,-0.16395889,-1.5308361,-1.3668772,0.48029777,-0.1978575,-0.6781553
40429,"Houston, TX",Temperate,True,-0.027744966,-0.11967132,-0.09192636,0.3664727,0.25411797,-0.112354726,2.0705523,1.7610791,-0.30947328,0.89979327,0.68904066,-0.2107526
40996,"Idaho Falls, ID",Snow,False,0.10555987,-0.8684503,-0.97401017,0.989146,-0.18713267,-1.1762787,0.8715353,-2.5931108,-3.464646,0.8926991,-0.12701541,-1.0197146
41212,"Indianapolis, IN",Snow,False,0.13740003,0.06651208,-0.07088795,0.26113313,0.26386878,0.0027356446,1.4802985,0.575721,-0.9045775,1.0066369,0.5205094,-0.48612744
41347,"Indio--Cathedral City, CA",Arid,False,0.7141744,-0.31771505,-1.0318894,0.7459812,0.23343782,-0.5125434,0.15964389,-0.8735141,-1.0331581,1.1031177,0.2124002,-0.8907175
41590,"Iowa City, IA",Snow,False,0.123569116,-0.08297837,-0.20654748,0.44994947,0.26461473,-0.18533474,2.1639132,-1.3107437,-3.474657,1.0813191,0.23197171,-0.84934735
42211,"Jackson, MS",Temperate,False,-0.10644722,-0.1485429,-0.042095676,0.26239765,0.11675732,-0.14564033,0.39287823,-0.5586355,-0.9515137,0.4840009,0.18679567,-0.2972052
42562,"Janesville, WI",Snow,False,0.24139476,0.120623395,-0.12077136,0.36653545,0.3133236,-0.053211868,1.9701356,-1.0484717,-3.0186071,0.9635614,0.4075477,-0.5560137
42967,"Jefferson City, MO",Temperate,False,-0.0977411,-0.03147572,0.066265374,0.15117638,0.017732859,-0.13344352,-1.0386612,-0.18082295,0.8578383,-0.06014208,-0.5150346,-0.45489255
43345,"Jonesboro, AR",Temperate,False,-0.1737322,-0.29938883,-0.12565662,0.096020386,0.23415707,0.13813668,2.0488687,-1.8352134,-3.884082,0.62476003,-0.09298651,-0.71774656
43399,"Joplin, MO",Temperate,False,-0.010371137,-0.07930152,-0.06893039,0.14276035,0.14514694,0.0023865849,2.0639637,0.15706025,-1.9069034,0.70667255,0.26389545,-0.4427771
43723,"Kalamazoo, MI",Snow,False,0.15655476,0.057710603,-0.098844156,0.32440627,0.22224149,-0.102164775,1.1233768,-0.5454742,-1.668851,1.0434711,0.12571745,-0.91775364
43885,"Kankakee, IL",Snow,False,-0.1939453,-0.035325006,0.1586203,0.30927968,0.0057786983,-0.30350098,0.90005136,-0.49913108,-1.3991824,1.0274304,-1.2880507,-2.3154812
43912,"Kansas City, MO--KS",Temperate,False,0.13875693,-0.07300025,-0.21175718,0.28682014,0.22009706,-0.06672308,1.4901451,0.8929324,-0.5972127,0.79070824,0.5554562,-0.23525202
44479,"Kennewick--Pasco, WA",Arid,False,-0.18487021,-0.26359987,-0.07872966,0.2531468,0.14632733,-0.106819466,0.29135117,-2.7019625,-2.9933136,0.703649,-0.24760304,-0.95125204
44506,"Kenosha, WI--IL",Snow,False,0.20255795,-0.12422189,-0.32677984,0.27240103,0.26194587,-0.010455161,1.0110579,1.0019469,-0.009110928,1.0609666,0.8663552,-0.19461143
44992,"Killeen, TX",Temperate,False,0.24765301,-0.1659489,-0.4136019,0.06494107,0.19355644,0.12861538,1.445866,0.43960947,-1.0062566,1.0875418,0.5228963,-0.5646455
45694,"Kokomo, IN",Snow,False,0.15298742,0.017292488,-0.13569494,0.15474617,0.070268795,-0.08447738,1.2710085,-0.04060167,-1.3116102,0.92476547,-0.104831755,-1.0295973
45910,"La Crosse, WI--MN",Snow,False,0.1527449,0.024369527,-0.12837538,0.45514458,0.14533569,-0.3098089,-0.82463527,0.49833578,1.3229711,1.0910639,0.23362586,-0.85743797
46018,"Lafayette, IN",Snow,False,0.17160167,0.039921176,-0.13168049,0.36325002,0.28298232,-0.0802677,0.23984483,-0.43560657,-0.6754514,0.99117965,0.5440881,-0.44709152
46045,"Lafayette, LA",Temperate,False,-0.092976786,-0.045952518,0.04702427,0.18436956,0.10770496,-0.076664604,1.2349114,0.36317605,-0.8717354,0.6897888,0.1726437,-0.5171451
46126,"Lafayette--Louisville--Erie, CO",Snow,False,-0.71961045,-1.1684134,-0.44880295,0.3397205,0.39710438,0.057383895,-0.012399718,-0.06534118,-0.052941464,0.87475646,1.0372536,0.16249716
46531,"Lake Charles, LA",Temperate,False,-0.19265495,-0.14555867,0.047096282,0.20228037,0.24797355,0.045693174,0.76575124,-0.20031783,-0.9660691,0.65918946,0.38796663,-0.27122283
46747,"Lake Havasu City, AZ",Arid,False,-0.014165129,0.19978285,0.21394798,0.067816086,0.39371374,0.32589766,1.5116115,1.2966832,-0.21492827,0.7248796,0.6395361,-0.08534354
46801,"Lake Jackson--Angleton, TX",Temperate,True,-0.110618845,-0.18519577,-0.07457693,0.21290076,0.18059011,-0.03231065,1.2910101,-0.06199154,-1.3530017,0.15818451,0.13179736,-0.026387155
47611,"Lancaster--Palmdale, CA",Arid,False,-0.11230694,-0.37222737,-0.25992042,0.5355903,0.25788206,-0.27770823,-1.6494584,-1.957535,-0.30807662,0.2733404,0.19417183,-0.07916857
47854,"Laredo, TX",Arid,False,0.46813244,-0.35918015,-0.8273126,1.000331,0.55760956,-0.4427215,0.13039431,-0.61252517,-0.74291945,0.783552,0.46523774,-0.31831425
47935,"Las Cruces, NM",Arid,False,0.17801005,-0.42039737,-0.5984074,0.88539547,-0.8064372,-1.6918327,0.71523505,-1.2699932,-1.9852283,1.4102434,-0.19071858,-1.6009619
47995,"Las Vegas--Henderson, NV",Arid,False,0.8936912,0.052735146,-0.84095603,0.85977745,0.6169407,-0.24283677,0.8061679,-0.57372224,-1.3798902,1.1495025,0.6646056,-0.4848969
48232,"Lawrence, KS",Temperate,False,-0.15764515,0.07657018,0.23421533,0.2547186,0.19379716,-0.060921445,1.3782035,1.7824087,0.4042052,0.97834533,0.41250393,-0.56584144
48394,"Lawton, OK",Temperate,False,0.13650179,-0.06926929,-0.20577109,0.24872224,0.18224165,-0.06648059,1.4000087,0.01660951,-1.3833991,0.79645985,-0.14318614,-0.939646
48826,"Lee's Summit, MO",Temperate,False,-0.11672264,-0.058710106,0.058012538,0.26429003,0.19992077,-0.06436926,2.284532,0.10314412,-2.181388,0.81592846,0.017297402,-0.7986311
49312,"Lewiston, ID--WA",Temperate,False,0.31754577,-0.90425944,-1.2218052,0.17239137,0.024546951,-0.14784442,1.5568385,-0.11915234,-1.6759908,1.0292234,-0.01941073,-1.0486342
49339,"Lewiston, ME",Snow,False,-0.010025412,-0.066977344,-0.056951933,0.69810927,0.07459171,-0.6235176,1.9580731,-1.4705293,-3.4286025,1.3813152,-1.4732144,-2.8545296
49933,"Lincoln, NE",Snow,False,0.31916374,-0.7007053,-1.0198691,0.45039508,0.2856666,-0.16472846,2.3614678,0.48970062,-1.8717673,1.1484382,0.6742355,-0.4742027
50392,"Little Rock, AR",Temperate,False,-0.18721291,-0.1235507,0.063662216,0.22106093,0.19179165,-0.029269278,1.0325254,-0.26979563,-1.3023211,0.7038466,0.24018726,-0.46365932
50527,"Livermore, CA",Temperate,False,0.20698395,0.27521014,0.06822619,0.2749517,0.39197725,0.117025554,0.87969756,0.6385237,-0.24117386,0.9440262,1.1347749,0.19074875
50851,"Lodi, CA",Temperate,False,0.4408949,0.040771022,-0.4001239,1.1183871,0.80507475,-0.31331235,2.6370518,1.7553034,-0.88174844,1.811419,1.7059946,-0.105424404
50959,"Logan, UT",Snow,False,-0.029291935,-0.6907154,-0.66142344,0.7511305,-0.2560588,-1.0071893,0.7686993,-0.6180366,-1.3867359,1.010743,0.04469297,-0.96605
51040,"Lompoc, CA",Temperate,True,0.22413248,-0.18419443,-0.40832692,0.43899655,0.13418147,-0.30481508,0.7469007,0.011505832,-0.73539484,1.8439221,-0.2258545,-2.0697765
51175,"Longmont, CO",Snow,False,0.057818256,-0.60976195,-0.6675802,0.85624754,-0.06224398,-0.91849154,1.7710649,-0.6619403,-2.433005,1.2719667,0.24619538,-1.0257714
51256,"Longview, TX",Temperate,False,-0.18530875,-0.015090646,0.17021811,0.21384603,-0.025799975,-0.239646,0.4636833,0.5617826,0.09809929,0.48906875,-0.38805848,-0.87712723
51283,"Longview, WA--OR",Temperate,True,-0.49657524,-0.36337015,0.13320509,0.44490695,0.16704613,-0.27786082,1.608316,-1.8466452,-3.4549613,0.98228884,-0.45555326,-1.4378421
51445,"Los Angeles--Long Beach--Anaheim, CA",Temperate,True,0.50656927,0.087142795,-0.41942647,0.7178248,0.5814493,-0.13637555,3.2656455,1.5775151,-1.6881304,1.7129186,0.84032625,-0.8725924
