Urban_geoid,slope_CUHI_day,slope_CUHI_night,slope_SUHI_day,slope_SUHI_night,Urban_name,Clim_zone,Coastal?
28333,-0.012157046144996502,-0.007330141010950423,-0.043080462483673136,-0.044037530261133634,"Evansville, IN--KY",Temperate,False
28549,-0.023434398867630785,-0.020477343283187305,-0.06308288337401974,-0.05055525151297836,"Fairbanks, AK",Snow,False
28657,-0.011244763645840528,-0.007805068867420991,-0.047555335840645654,-0.03190217205424458,"Fairfield, CA",Temperate,True
28981,-0.007588596638140369,0.016335029727232088,0.3213433983273361,0.07010092585093806,"Fajardo, PR",Tropical,True
29089,-0.005873680756705753,-0.007384511746662466,-0.10755123680888423,-0.04460397828939633,"Fargo, ND--MN",Snow,False
29278,0.025718653852156808,0.003553065358565853,0.10134229033934537,0.007099754304865295,"Farmington, NM",Arid,False
29440,0.010782931614665836,-0.004661285220167451,-0.04821021811977649,-0.016952187756512416,"Fayetteville, NC",Temperate,False
29494,-0.005622681830236762,-0.005314312903289531,-0.03099662185971681,-0.008892876283431946,"Fayetteville--Springdale--Rogers, AR--MO",Temperate,False
29818,-0.15087620337463573,-0.08481654074272718,-0.2228971976145752,-0.06476521817563637,"Flagstaff, AZ",Temperate,False
29872,0.005243778516360128,-0.004807830556462887,-0.016887013300387468,-0.024645454351938788,"Flint, MI",Snow,False
29953,0.024009903686193348,-0.007478997406731709,-0.08291145341118095,-0.041266842987778635,"Florence, AL",Temperate,False
30061,0.009915621094053,0.000488575712067044,-0.035869056146698115,-0.0010661364774889814,"Florence, SC",Temperate,False
30115,-0.02709763233891626,-0.05041857532526312,-0.12496133187002244,-0.036036161534735246,"Florida--Imbéry--Barceloneta, PR",Tropical,True
30223,-0.02221342032420777,-0.015057574715142836,-0.10541938656781,-0.06704002479067607,"Fond du Lac, WI",Snow,False
30628,-0.016700565956165113,-0.027825418920434407,-0.059862089385222965,-0.02590508139945981,"Fort Collins, CO",Snow,False
30925,0.008215082627002728,-0.007237508467738238,0.012560468024643362,-0.020626297247378994,"Fort Smith, AR--OK",Temperate,False
31060,-0.010208392420729568,0.00022607075179769504,-0.09757968308209833,0.01731067188733878,"Fort Walton Beach--Navarre--Wright, FL",Temperate,True
