Urban_geoid,slope_CUHI_day,slope_CUHI_night,slope_SUHI_day,slope_SUHI_night,Urban_name,Clim_zone,Coastal?
199,-0.002034834561095195,-0.010888395377835923,-0.034268113130803836,-0.0017915654894672122,"Aberdeen--Bel Air South--Bel Air North, MD",Temperate,True
280,-0.011225835414358926,-0.008941206907118181,-0.0748767419380373,-0.010293903139141372,"Abilene, TX",Temperate,False
631,-0.0043340698882507606,0.005367373380350566,0.0897401105435216,0.02001448310294376,"Aguadilla--Isabela--San Sebastián, PR",Tropical,True
766,0.0058428960162983145,-0.0025107712439138914,-0.048920821651108864,-0.015099474885817962,"Akron, OH",Snow,False
901,0.0173400967983007,0.0035107881259043173,-0.08072848065505446,-0.005944176410240515,"Albany, GA",Temperate,False
955,-0.01315074530482103,-0.0035290912747231416,-0.09416184620275829,-0.007743676333964818,"Albany, OR",Temperate,False
970,-0.012006835097024406,-0.007961779822191312,-0.10678983932838039,-0.025001505470354915,"Albany--Schenectady, NY",Snow,False
1171,-0.015156866778616452,-0.003376283987327856,-0.034867970294415344,-0.0033381610468869467,"Albuquerque, NM",Arid,False
1279,0.026273309872175882,-0.008404709074700518,-0.08266683748230078,0.0075031948517302344,"Alexandria, LA",Temperate,False
1495,-0.019011656073475148,-0.0048602430336841225,-0.11737653686064763,-0.023777396390695125,"Allentown, PA--NJ",Snow,False
1765,0.06388311608283088,0.011174159296904445,-0.1602120075342572,1.302112720563433e-05,"Alton, IL--MO",Temperate,False
1792,-0.07385949417424675,-0.007766574207060622,-0.2178320078167429,-0.031447723439761266,"Altoona, PA",Snow,False
1927,-0.008912141384285126,-0.0058356146878734754,-0.01642658553006321,0.005443489242843222,"Amarillo, TX",Arid,False
2062,-0.0044716675662406545,-0.004963362268367493,-0.08731821011942241,-0.007153925988007442,"Ames, IA",Snow,False
2305,-0.017449924936155145,-0.008615195097246888,-0.08325455194961408,-0.008048304310686646,"Anchorage, AK",Snow,True
2386,0.025837854635995167,-0.001974841295534041,-0.10894600240808551,0.001229716728302758,"Anderson, IN",Snow,False
2413,-0.006039953965998236,0.006496699462387894,-0.099966275898846,-0.011183196322751502,"Anderson, SC",Temperate,False
2602,0.0034775447576849286,-0.0020855298636409223,-0.019375618125851375,-0.002759940663602932,"Ann Arbor, MI",Snow,False
2629,0.008694412473901729,-0.008618953531227982,-0.13379970594263163,-0.007165108258560088,"Anniston--Oxford, AL",Temperate,False
2683,-0.0038108614929925583,-0.004731985361933937,0.009385655335458772,-0.0012778438216564105,"Antioch, CA",Temperate,True
2764,-0.017072484102662024,-0.004774343075464308,-0.06582995660892885,-0.0060446818364018745,"Appleton, WI",Snow,False
3034,0.016725570032516297,0.007519004727622604,0.08815889108158753,0.007779068431929646,"Arecibo, PR",Tropical,True
3196,-0.030138551765674464,-0.020489252268223686,-0.12178199667301001,0.007201104409603591,"Arroyo Grande--Grover Beach, CA",Temperate,True
