Urban_geoid,slope_CUHI_day,slope_CUHI_night,slope_SUHI_day,slope_SUHI_night,Urban_name,Clim_zone,Coastal?
22204,-0.02136913671806003,-0.021095434633635363,-0.22200046860256523,-0.06673735488529353,"Danville, IL",Snow,False
22285,6.17321753485927e-07,0.01244723819116986,-0.011203021571234316,0.03275882846694989,"Daphne--Fairhope, AL",Temperate,True
22366,-0.002646090753779611,-0.012186348299608402,-0.02318221669784991,-0.03035530987677299,"Davenport, IA--IL",Snow,False
22420,0.001502031591625165,-0.0036120332140107,-0.014721142102429263,-0.00415676515285831,"Davis, CA",Temperate,False
22528,-0.003974670699195743,-0.004043928270741283,-0.04076422802909047,-0.013219226475032963,"Dayton, OH",Temperate,False
22690,-0.013031723564638397,-0.008777993362954149,-0.12718802531406645,-0.024437099382354412,"Decatur, AL",Temperate,False
22717,-0.013204602944780186,-0.021037492544619764,-0.15991924312813274,-0.06778482692353018,"Decatur, IL",Snow,False
22960,-0.011632988566344617,-0.008423453223968789,-0.08045701163560469,-0.031236244940616907,"DeKalb, IL",Snow,False
22987,0.058072686795835764,0.1146800464234568,0.21477602751290292,0.15581291817057114,"Delano, CA",Arid,False
23311,-0.009305357465501967,-0.008530472055479773,-0.20879496965596683,-0.028287736671612745,"Deltona, FL",Temperate,False
23500,-0.00304757329715478,-0.0014410846491243884,-0.02459551751993723,-0.004559646530964928,"Denton--Lewisville, TX",Temperate,False
23527,-0.014071267032090865,-0.009994747293708419,-0.034377592259579405,-0.014195591188336605,"Denver--Aurora, CO",Arid,False
23743,-0.004320044788426344,-0.009336415537001331,-0.03465183336093657,-0.026281042072078348,"Des Moines, IA",Snow,False
23824,-0.009994815751532294,-0.009403335243030869,-0.06787850213325572,-0.020006017889113322,"Detroit, MI",Snow,False
24472,-0.007493787920313143,-0.004360750714530825,-0.10604308713619195,-0.0280222582655689,"Dothan, AL",Temperate,False
24580,-0.011216375075330891,-0.01973611762986098,-0.18197671599935622,-0.06699511654735127,"Dover, DE",Temperate,True
24607,-0.004944732795619068,-0.005678490676774066,-0.10785173252144217,-0.010385577141990525,"Dover--Rochester, NH--ME",Snow,False
24823,-0.013819025731673935,-0.024389678816164845,-0.13461770843087734,-0.06482590959263192,"Dubuque, IA--IL",Snow,False
24850,-0.018173949729544805,-0.02474961597551103,-0.11832378133882944,-0.028012319115980507,"Duluth, MN--WI",Snow,False
25228,-0.0055708274398020745,-0.0037875153934187355,-0.06828956894295748,-0.015296714428397178,"Durham, NC",Temperate,False
25849,-0.006708138241452367,0.005825087453369921,-0.1164021509616266,-0.004800305862653808,"East Stroudsburg, PA--NJ",Snow,False
26038,-0.019524836176161145,-0.021251675682240973,-0.14188894159644755,-0.049994697076342465,"Eau Claire, WI",Snow,False
26416,-0.02459758147763575,-0.02687458829524944,-0.0163650350139233,-0.0127952612165739,"El Centro--Calexico, CA",Arid,False
26750,-0.004165749384885182,-0.009453897835133626,-0.07913515189992287,-0.020394174501439006,"Elizabethtown--Radcliff, KY",Temperate,False
26794,-0.015961657941891635,-0.021141377322348342,-0.18022647610761525,-0.06601676930756713,"Elkhart, IN--MI",Snow,False
27118,-0.037838771404356514,-0.02924423791396654,-0.2304074199978429,-0.03780334557104704,"Elmira, NY",Snow,False
27253,-0.011797115437233455,-0.004355631232868937,-0.018336243569583698,-0.000767734662090742,"El Paso, TX--NM",Arid,False
27261,-0.06878553457837677,-0.022494767835128306,-0.12201772023150965,-0.025335934323836996,"El Paso de Robles (Paso Robles)--Atascadero, CA",Temperate,False
27766,-0.017253981956458858,-0.023809119837825975,-0.1332274985277132,-0.049932275140075366,"Erie, PA",Snow,False
28117,-0.04085281357411548,-0.017240947333954572,-0.15530593538328077,-0.031966603514155874,"Eugene, OR",Temperate,False
28333,-0.01293677326484189,-0.015958962040301262,-0.1351019732267089,-0.04633558082357356,"Evansville, IN--KY",Temperate,False
28549,-0.03321922014262634,-0.019020329684266032,-0.1484257039743154,-0.030409260231200944,"Fairbanks, AK",Snow,False
28657,-0.013774897283186118,-0.00460725102531527,-0.058234837008002555,-0.00931353510124825,"Fairfield, CA",Temperate,True
28981,-0.0027788232445514634,0.015916222219850742,0.039778896059853526,0.06566054676571288,"Fajardo, PR",Tropical,True
29089,-0.01764907926091497,-0.015454191201460882,-0.14786529624668196,-0.05209481569294742,"Fargo, ND--MN",Snow,False
29278,0.00782894428115529,-0.008046651567274146,0.06269830770881316,-0.010101636425980104,"Farmington, NM",Arid,False
29440,-0.005331554770062142,-0.007913021606355904,-0.0977706455551184,-0.03170516832216541,"Fayetteville, NC",Temperate,False
29494,-0.004635620392979697,-0.002581439684600028,-0.03383561994186383,-0.015499587208497949,"Fayetteville--Springdale--Rogers, AR--MO",Temperate,False
29818,-0.0033751586607861333,-0.003698336655221637,0.0024845532883381164,-0.004534198042128709,"Flagstaff, AZ",Temperate,False
29872,-0.011218764670831572,-0.009288256206228772,-0.10258569626696994,-0.02321800595255761,"Flint, MI",Snow,False
29953,-0.010988568773916171,-0.014208416406984479,-0.046669469066179206,-0.037941146054073956,"Florence, AL",Temperate,False
30061,0.0032979183326829115,0.005436691939413916,0.01610125024403216,0.0028434714639782163,"Florence, SC",Temperate,False
30115,-0.0153157172562841,-0.03893083682628223,-0.08187559043236398,-0.0668641165627976,"Florida--Imbéry--Barceloneta, PR",Tropical,True
30223,-0.015271560261432891,-0.026122910225423138,-0.1668375267928292,-0.08664853438528923,"Fond du Lac, WI",Snow,False
30628,-0.00030118795864323306,-0.016038524143965234,-0.010993207489222378,-0.03304197894975486,"Fort Collins, CO",Snow,False
30925,-0.011505676121256483,-0.00962468822830127,-0.07698116988895153,-0.03561242751453403,"Fort Smith, AR--OK",Temperate,False
31060,-0.009578617989320403,0.008927056753004387,-0.10521779101083165,0.03432880380515567,"Fort Walton Beach--Navarre--Wright, FL",Temperate,True
31087,-0.009397699923868972,-0.011964132839769393,-0.08070206084254992,-0.036434402571108214,"Fort Wayne, IN",Snow,False
31519,-0.01515598368910294,-0.011296640886300304,-0.12378816411047519,-0.021965236749219994,"Frederick, MD",Temperate,False
31600,-0.006179644016231351,-0.003744323454510002,-0.06900222910164483,-0.0028303891854775305,"Fredericksburg, VA",Temperate,True
31843,-0.012922703089395202,-0.014597403695487988,-0.04540850407606505,-0.019176519908322427,"Fresno, CA",Arid,False
32113,-0.01889757811047863,-0.012977622843100849,-0.1722595890678543,-0.03166118575672603,"Gadsden, AL",Temperate,False
32167,-0.003891641183051693,-0.007497478510751529,-0.08040413987402757,-0.027015620309720437,"Gainesville, FL",Temperate,False
32194,-0.0033738969637398656,-0.0063675654734805225,-0.07122260567844285,-0.013918410625838748,"Gainesville, GA",Temperate,False
32653,0.0014921889651439977,0.002448397809125436,-0.04165282450129417,0.00013975805863633553,"Gastonia, NC--SC",Temperate,False
33328,-0.011509147695292148,-0.004462640698329161,-0.026252660606257396,-0.008492955852241083,"Gilroy--Morgan Hill, CA",Temperate,False
33598,-0.03659494371570307,-0.026252595371177505,-0.22921892063645383,-0.03350599518515871,"Glens Falls, NY",Snow,False
33814,-0.009746265218885442,-0.012633464275356665,-0.12000381241152563,-0.04591842294070538,"Goldsboro, NC",Temperate,False
34219,-0.01677810191615323,-0.022533875157121762,-0.07727175106425796,-0.056624851886013586,"Grand Forks, ND--MN",Snow,False
34246,-0.02623591360222649,-0.03619387357466753,-0.10956018988944159,-0.09756007153720186,"Grand Island, NE",Snow,False
34273,-0.036977473574551493,-0.03803297274131519,-0.07346863760998205,-0.04934042567788541,"Grand Junction, CO",Snow,False
34300,-0.01059934550523124,-0.009132296390887158,-0.09724525325223562,-0.024717141600931875,"Grand Rapids, MI",Snow,False
34516,-0.13198520852986034,-0.027522523064501963,-0.34043446617263684,-0.019073339055427484,"Grants Pass, OR",Temperate,False
34759,-0.007982934216672328,-0.03370214222739115,0.00799222231547365,-0.0785895500141104,"Great Falls, MT",Arid,False
34786,-0.008231296980100151,-0.027113843515835956,-0.04171448665846876,-0.052195961414278375,"Greeley, CO",Arid,False
34813,-0.013695955821607377,-0.02080137561981762,-0.14451112681134515,-0.05875292547049547,"Green Bay, WI",Snow,False
35164,-0.006875856165159467,-0.005885779314184642,-0.07984017040554638,-0.01700902698968056,"Greensboro, NC",Temperate,False
35380,-0.006180938918991845,-0.0068273919525907,-0.027276070604196803,-0.020208261646028167,"Greenville, NC",Temperate,False
35461,0.0036806234399139647,0.006031611855749921,0.039501502200958515,0.014361803121217865,"Greenville, SC",Temperate,False
35866,-0.03997983890440368,-0.05486868320106397,-0.2889106106696268,-0.11571740203345257,"Guayama, PR",Tropical,True
35920,-0.006890567339027401,-0.009378369922860175,-0.08922411534075907,-0.028624256354138292,"Gulfport, MS",Temperate,True
36190,-0.02298217773906956,-0.021477700928328698,-0.24907015918347516,-0.04917386180375346,"Hagerstown, MD--WV--PA",Temperate,False
36514,-0.01135582460703394,-0.0005208510683422829,-0.11237461525273312,-0.014701996664606537,"Hammond, LA",Temperate,True
36703,-0.0022764179925595855,0.006222949446827971,-0.07306067304370682,0.0035988869417999665,"Hanford, CA",Arid,False
36784,-0.017189262020799973,-0.023488200636299524,-0.1898796439748648,-0.04951084879153313,"Hanover, PA",Temperate,False
36892,-0.004391842785201784,-0.008678816618227746,-0.06524602633748688,-0.019954606752912423,"Harlingen, TX",Temperate,False
37081,-0.011195765660162034,-0.01670004487753675,-0.08106941626145421,-0.039899099178931585,"Harrisburg, PA",Temperate,False
37162,-0.009166417380488923,-0.011271378724668282,-0.21224587841648468,-0.06987289924365321,"Harrisonburg, VA",Temperate,False
37243,-0.013336775258705047,-0.012294289653045526,-0.09731778997890794,-0.016539674309191774,"Hartford, CT",Snow,False
37594,-0.010867211287793959,-0.014093314998182093,-0.12314559034270207,-0.044283531706413415,"Hattiesburg, MS",Temperate,False
37945,-0.03469044263238114,-0.0171274311670382,-0.363049406163649,-0.04708964914448449,"Hazleton, PA",Snow,False
38215,-0.03682017507794027,-0.02794374256533238,-0.09004935889703983,-0.031482989428269756,"Hemet, CA",Temperate,False
38647,0.006827982561875017,0.007527905061336261,-0.08144352719357571,0.002661752258531468,"Hickory, NC",Temperate,False
38809,-0.004795439174177778,-0.00336541389560003,-0.06689234551073919,-0.014220581966340446,"High Point, NC",Temperate,False
39079,-0.001197085736600037,0.0015779188976497824,0.011284319552517214,0.0036699781282770573,"Hilton Head Island, SC",Temperate,True
39133,-0.012190583895447025,-0.004380505222580862,-0.09387862474992062,-0.03172125806599933,"Hinesville, GA",Temperate,True
39430,-0.020782854315525484,0.00844892109826114,-0.20637771802784904,0.031663069860320185,"Holland, MI",Snow,False
39758,-0.0010184605704140952,-0.0023149700586531834,-0.020403342327751754,-0.00024196179379055231,"Homosassa Springs--Beverly Hills--Citrus Springs, FL",Temperate,True
40213,-0.0060374538502350325,-0.010088474131799944,-0.09950060876564112,-0.04682926714445606,"Hot Springs, AR",Temperate,False
40375,-0.002721701387521135,-0.006800688466107008,-0.05347794523435864,-0.03474567840404442,"Houma, LA",Temperate,True
40429,-0.0008491937025202217,0.00012268562691869709,-0.01222153119862249,-0.000285236108341122,"Houston, TX",Temperate,True
40753,-0.0116829458223222,-0.012026783558698307,-0.0770979326196475,-0.02826898699020746,"Huntington, WV--KY--OH",Temperate,False
40780,-0.004110418015346133,-0.002348816077971804,-0.03548071167278389,-0.0012238271641502184,"Huntsville, AL",Temperate,False
40996,-0.049131581317802334,-0.061990293402620064,-0.15548362551221867,-0.08595330237741737,"Idaho Falls, ID",Snow,False
41212,-0.006839611429442792,-0.008293733433196658,-0.060692171754377064,-0.022793974752166626,"Indianapolis, IN",Snow,False
41347,-0.01249557283833523,-0.010224548424631903,-0.012793062752179417,-0.011113544720068771,"Indio--Cathedral City, CA",Arid,False
41590,-0.008950706551658059,-0.014163668150790452,-0.09036086288221688,-0.03917060629969377,"Iowa City, IA",Snow,False
41914,-0.014774674899299008,-0.005924409817442815,-0.10416406718969343,0.008862084078677375,"Ithaca, NY",Snow,False
42157,-0.020490933127640533,-0.014006029874874903,-0.20889994220408664,-0.044548580520681696,"Jackson, MI",Snow,False
42211,-0.0038679019314288585,-0.0029049893865873908,-0.05702815047589207,-0.0033423773756429465,"Jackson, MS",Temperate,False
42265,-0.004930643581366666,-0.0065865337769839775,-0.08402331602030655,-0.017963169158162078,"Jackson, TN",Temperate,False
42346,-0.004408042924144101,0.00045688639016979495,-0.0671204959229001,0.002909393123687425,"Jacksonville, FL",Temperate,True
42400,-0.0020347191856272943,-0.021698262192710975,-0.05307565706204704,-0.06282302183506655,"Jacksonville, NC",Temperate,True
42562,-0.02173905281871572,-0.02565090605736336,-0.18708074758703896,-0.04855792111072521,"Janesville, WI",Snow,False
42967,-0.011388613386677758,-0.015526997941340758,-0.06888191371780171,-0.059707343998246926,"Jefferson City, MO",Temperate,False
43210,0.015203959524986644,0.007584371667697939,-0.013771654150378709,-0.002966636132473013,"Johnson City, TN",Temperate,False
43291,-0.053622913973981924,-0.05294578423700615,-0.17087194355009777,-0.045499680336439405,"Johnstown, PA",Snow,False
43345,-0.01125956618993138,-0.00881071906722133,-0.16934264787408168,-0.046544561851361736,"Jonesboro, AR",Temperate,False
43399,-0.026760956282294072,-0.022152395348638505,-0.2366442398148999,-0.07815816796852397,"Joplin, MO",Temperate,False
43453,0.07299002053262182,0.07990278847484601,0.1841361747777215,0.07289332953004803,"Juana Díaz, PR",Tropical,True
43723,-0.010489857744273478,-0.008708030211697687,-0.12185177196868476,-0.02707391971100823,"Kalamazoo, MI",Snow,False
43885,-0.010846004316134333,-0.023371671808379277,-0.12588801215191478,-0.07552859355445159,"Kankakee, IL",Snow,False
43912,-0.0008745552288880181,-0.0032465998267827267,-0.011466358203977855,-0.013642914970651529,"Kansas City, MO--KS",Temperate,False
44479,-0.014666008516431052,-0.02064732064827194,-0.023003999520610906,-0.030767452963098338,"Kennewick--Pasco, WA",Arid,False
44506,0.0015206116481031305,0.0019989299963006973,-0.035099561957589946,-0.00853375515975811,"Kenosha, WI--IL",Snow,False
44992,-0.005951422222617926,-0.0072073482952067745,-0.06752729703556547,-0.027966659799802188,"Killeen, TX",Temperate,False
45235,-0.0046864149281822445,-0.007683732888750921,-0.040707992590642485,-0.014020437068506787,"Kingsport, TN--VA",Temperate,False
45262,-0.037435213535837605,-0.03828621905794097,-0.17041158426990502,-0.03970001507650009,"Kingston, NY",Snow,False
45451,-0.007466882178283189,0.0009079990585067528,-0.13875283725406465,-0.0076947452173845255,"Kissimmee, FL",Temperate,False
45640,-0.000553447359736556,0.001786583564512225,-0.027990211808716487,0.0010463127131371736,"Knoxville, TN",Temperate,False
45694,-0.019525233096108683,-0.023235418122343112,-0.21150428989151887,-0.06358663799649868,"Kokomo, IN",Snow,False
45910,-0.006302579935986101,-0.02042075556275485,-0.13093060723090436,-0.04863633950934751,"La Crosse, WI--MN",Snow,False
45937,0.006170646695318859,0.008044396906634301,0.14077951220779192,0.0246337083065253,"Lady Lake--The Villages, FL",Temperate,False
46018,-0.006845857777057973,-0.0057258276310219215,-0.05716763245688494,-0.01742645580738444,"Lafayette, IN",Snow,False
46045,-0.002130295821535111,-0.0034054093244413755,-0.016477599237692764,-0.016279328461162288,"Lafayette, LA",Temperate,False
46126,-0.0010565112245384152,-0.0020666774576896074,-0.003544350589270029,-0.01037376619730555,"Lafayette--Louisville--Erie, CO",Snow,False
46531,-0.003462356945504291,0.0007990850108153432,-0.06404629217285614,-0.00994600124774631,"Lake Charles, LA",Temperate,False
46747,0.011046476863254879,-0.0064313095040717,-0.18575600072275644,-0.015585284281497776,"Lake Havasu City, AZ",Arid,False
46801,-0.0012067900035881215,-0.0031814964354277514,-0.03382908580427368,-0.017233407743886972,"Lake Jackson--Angleton, TX",Temperate,True
46828,-0.0005179810365109622,0.0012450285979973851,-0.052133022326325586,-0.008407887264796523,"Lakeland, FL",Temperate,False
47530,-0.009831327519271743,-0.015090719673099513,-0.10535829065676308,-0.03654844674417628,"Lancaster, PA",Temperate,False
47611,-0.01948886094311611,-0.010472357105255459,-0.03224835451798061,-0.0026764616652209883,"Lancaster--Palmdale, CA",Arid,False
47719,-0.010403976873304103,-0.010466003735728606,-0.10031734178021653,-0.029965301226548724,"Lansing, MI",Snow,False
47854,-0.008568261997039067,-0.005383661661579568,-0.04894818828415279,-0.019970798839726026,"Laredo, TX",Arid,False
47935,-0.030082798604747885,-0.014895386561905944,-0.04751223013629357,-0.016411274964413455,"Las Cruces, NM",Arid,False
47995,-0.03614108615337054,-0.02735187477243953,-0.053741269064342935,-0.02561734725434806,"Las Vegas--Henderson, NV",Arid,False
48232,-0.005419013899124912,-0.007959450785660578,-0.07622376227415213,-0.025556863354902915,"Lawrence, KS",Temperate,False
48394,-0.005205000311984376,-0.009410816975702774,-0.03833784023007544,-0.03970917603739164,"Lawton, OK",Temperate,False
48664,-0.038863695612697216,-0.027732181722403212,-0.337177891926504,-0.05130688119121128,"Lebanon, PA",Temperate,False
48799,-0.0022712946181098217,-0.006527387361306921,-0.018328327807620212,-0.019678608643034362,"Leesburg--Eustis--Tavares, FL",Temperate,False
48826,-0.00826890325508171,-0.005118210044248565,-0.08431368653672972,-0.02260044703006793,"Lee's Summit, MO",Temperate,False
49096,-0.026569318800135702,-0.018983949448178154,-0.15726642765407395,-0.021117317065493243,"Leominster--Fitchburg, MA",Snow,False
49312,-0.10931591861622914,-0.08758702684993892,-0.2866206141084966,-0.15829067747277778,"Lewiston, ID--WA",Temperate,False
49339,-0.050030926459094516,-0.04568707198233702,-0.3587405717011799,-0.09385569799990204,"Lewiston, ME",Snow,False
49582,-0.0034221699942894946,-0.005657201437929071,-0.05811460976529378,-0.02504796828112261,"Lexington-Fayette, KY",Temperate,False
49594,-0.004057665443749066,-0.0025237807256542222,-0.04613175150962196,0.0008466580775491887,"Lexington Park--California--Chesapeake Ranch Estates, MD",Temperate,True
49852,-0.01267297370999198,-0.018044124063592303,-0.16457126898310934,-0.06763713096941483,"Lima, OH",Snow,False
49933,-0.006692244337894577,-0.007668882884080482,-0.03807849911109601,-0.024904463522659147,"Lincoln, NE",Snow,False
50392,-0.003560531898993704,-0.0008981353786110581,-0.03845529649495011,-0.003987663578498347,"Little Rock, AR",Temperate,False
50527,-0.0034183123896869196,0.001734241862094023,-0.01932772018097703,-0.0005866709782046413,"Livermore, CA",Temperate,False
50851,-0.013853997998991067,-0.019922565161029714,-0.07021701088543576,-0.023725811084627516,"Lodi, CA",Temperate,False
50959,-0.027906166231139052,-0.01691688091629444,-0.04365293577642743,-0.009263085320205163,"Logan, UT",Snow,False
51040,0.0002816577620407043,-0.01500779051134787,-0.024838068591944575,-0.003963128250530524,"Lompoc, CA",Temperate,True
51175,-0.006631781478666553,-0.02277840132427359,-0.05486428520186354,-0.044634716256116376,"Longmont, CO",Snow,False
51256,-0.004060668444500185,-0.004622220476491827,-0.05425172257824529,-0.020928882479200068,"Longview, TX",Temperate,False
51283,-0.06927759752057888,-0.039836250662048184,-0.20739939291870568,-0.04823143237900298,"Longview, WA--OR",Temperate,True
51364,-0.014915606077981777,-0.02061852913405022,-0.1129509548756007,-0.04261060407530941,"Lorain--Elyria, OH",Snow,False
51445,-0.02703547633223924,-0.00919755452508914,-0.05884720308874135,-0.008612292004450442,"Los Angeles--Long Beach--Anaheim, CA",Temperate,True
51499,0.01683125572986309,-0.007909413920905807,-0.052460988004725366,-0.007410496906106767,"Los Lunas, NM",Arid,False
51755,-0.009919649084800903,-0.01072203769023754,-0.08678192501510425,-0.02586105094183975,"Louisville/Jefferson County, KY--IN",Temperate,False
51877,0.0013023221159794256,-0.005683678121007123,0.003261703137208296,-0.019029321552142712,"Lubbock, TX",Arid,False
52201,-0.00803744359665816,-0.011775740933794198,-0.08454168306065975,-0.03311043133785927,"Lynchburg, VA",Temperate,False
52390,0.006275044146421807,0.004878310098591353,0.028091617227535674,0.016150233336840476,"McAllen, TX",Arid,False
52687,0.002981645121562666,0.00019746761250390206,0.028880408073109556,0.004568021019387411,"McKinney, TX",Temperate,False
52822,-0.012244688612351104,-0.007796932066774812,-0.1296234839426021,-0.025729942190809565,"Macon, GA",Temperate,False
52984,-0.0651853578748134,-0.08018701306281399,-0.18412604131634655,-0.09952465053301972,"Madera, CA",Arid,False
53200,-0.00251240330719997,-0.003687335417484478,-0.02350275976438978,-0.012708342503589248,"Madison, WI",Snow,False
53740,-0.03117346941247989,-0.02130227597348151,-0.23372151740807073,-0.032667055057478585,"Manchester, NH",Snow,False
53794,-0.0005188579233852504,0.004078663627344429,0.010674589672756633,0.008818851562825952,"Mandeville--Covington, LA",Temperate,True
53848,-0.021072086790214994,-0.02255520696506601,-0.14263999757065146,-0.07582271937821534,"Manhattan, KS",Temperate,False
53983,-0.02486619766584117,-0.029300367019732616,-0.24965875001952054,-0.08892612730301248,"Mankato, MN",Snow,False
54091,-0.019975492338510297,-0.015481095427981281,-0.22306786415324625,-0.05362633989696327,"Mansfield, OH",Snow,False
54145,-0.040153490082999385,-0.013446806764820666,-0.16631850121460418,-0.011987580264274867,"Manteca, CA",Temperate,False
55333,-0.04032420138452656,-0.019178341748811324,-0.15980827090450825,-0.012431075895397586,"Marysville, WA",Temperate,True
55603,0.0014802011765126986,-0.00029943751150301524,0.027526235239488994,0.0033295970497525342,"Mauldin--Simpsonville, SC",Temperate,False
55738,0.010221522878425118,0.017981446143170078,0.02043168490854405,0.025240691618733876,"Mayagüez, PR",Tropical,True
55981,-0.10564165556674744,-0.024955333833313584,-0.23454461721692052,-0.010376710405384921,"Medford, OR",Temperate,False
56116,-0.004257391127052896,-0.003822710381726061,-0.043488651404080696,-0.01386358368233627,"Memphis, TN--MS--AR",Temperate,False
56251,-0.01717034015348241,-0.013097950777745079,-0.05970550602254678,-0.03541095930106311,"Merced, CA",Arid,False
56602,-0.0018504253043451653,-0.0007574911605423626,-0.05812787469346369,0.0003353417164236333,"Miami, FL",Tropical,True
56656,-0.013394704814099457,-0.0025453405246810786,-0.1324178006330881,-0.005547613269090998,"Michigan City--La Porte, IN--MI",Snow,False
56899,-0.011889667020535356,-0.013940935870327605,-0.14162448005551923,-0.05352613293349946,"Middletown, NY",Snow,False
56926,-0.02222937355398569,-0.02349152651239732,-0.23172406747487218,-0.06366145914913161,"Middletown, OH",Temperate,False
56980,-0.007739518012960812,-0.008635876416783901,-0.03836863637528713,-0.02916982238383232,"Midland, MI",Snow,False
57007,-0.0008006275801123059,-0.0065674555175664435,-0.0011927234772385294,-4.01896384445387e-05,"Midland, TX",Arid,False
57466,-0.010111548218680306,-0.01207532723992213,-0.10249664198477135,-0.03467654095354093,"Milwaukee, WI",Snow,False
57628,-0.005845220991047595,-0.00480445618534421,-0.056484052714600816,-0.011999875452420367,"Minneapolis--St. Paul, MN--WI",Snow,False
57709,-0.015737776239280264,-0.010823667924840158,-0.034474445570820425,-0.014372128813948596,"Mission Viejo--Lake Forest--San Clemente, CA",Temperate,True
57736,-0.08585175235020602,-0.03902890925629571,-0.15918555036560217,-0.08027951032342719,"Missoula, MT",Snow,False
57925,-0.004384830095678055,-0.005956114072150709,-0.04721392045543361,-0.01728506726425998,"Mobile, AL",Temperate,True
58006,-0.008361615821373998,-0.006550042409195743,-0.044655537939653475,-0.009506989850275364,"Modesto, CA",Temperate,False
58168,-0.010216489574848888,-0.018421630049676233,-0.07489048815669856,-0.04045696387599305,"Monessen--California, PA",Temperate,False
58330,-0.008655517780642859,-0.0051762809349808125,-0.07695627039331694,-0.015787471617104133,"Monroe, LA",Temperate,False
58357,-0.011258022846025544,-0.023539961496399427,-0.08947719392548377,-0.05632378143771723,"Monroe, MI",Snow,False
58600,-0.0041144029915513095,-0.005927976452175393,-0.024944404049521498,-0.012364772217892771,"Montgomery, AL",Temperate,False
59275,-0.026310281025645824,-0.024109394802572553,-0.10230293710461431,-0.018446083162143828,"Morgantown, WV",Temperate,False
59410,-0.0026467746247544077,0.0012252708731528559,-0.17616176817833928,-0.0031034030547363797,"Morristown, TN",Temperate,False
60490,-0.06616694058793013,-0.023766622468159283,-0.23876390822147808,-0.015374720353708387,"Mount Vernon, WA",Temperate,True
60625,-0.01549582678681102,-0.017916053428233717,-0.16732190008766912,-0.0627244757765381,"Muncie, IN",Snow,False
60733,-0.010548979379953683,-0.011854032330215458,-0.09918509404589725,-0.03131310593277477,"Murfreesboro, TN",Temperate,False
60799,-0.007758935533478588,-0.008230031388442026,-0.022913736603616314,-0.01377276477348543,"Murrieta--Temecula--Menifee, CA",Temperate,False
60841,-0.020704574909717423,-0.007926981615142875,-0.2406492828570439,-0.002453051831961565,"Muskegon, MI",Snow,False
60895,-0.0026483673659050888,0.00015321176840105922,-0.029423022207267578,0.013762523747943508,"Myrtle Beach--Socastee, SC--NC",Temperate,True
60976,-0.017676058981630677,-0.06173787276273542,-0.176270732333596,-0.0850135291548423,"Nampa, ID",Arid,False
61057,-0.022710172066036715,-0.016352477754449625,-0.07876007902550995,-0.01637968945554067,"Napa, CA",Temperate,False
61165,-0.012342680976925476,-0.010366919252474672,-0.10983745292679566,-0.026241538835192917,"Nashua, NH--MA",Snow,False
61273,-0.004976755612579109,-0.005236884306589576,-0.04425260270547732,-0.013688245726195735,"Nashville-Davidson, TN",Temperate,False
61705,-0.012702786169016687,-0.011173188731233092,-0.1516384929767882,-0.03275418188535019,"Newark, OH",Temperate,False
61786,-0.022228537779848154,-0.012178127563469737,-0.21086243464861107,-0.017402619705214423,"New Bedford, MA",Temperate,True
61840,-0.004721087782664231,-0.0074527286404614534,-0.07660022759492602,-0.019413583583054488,"New Bern, NC",Temperate,True
62407,-0.015615498437241856,-0.01752479156893386,-0.13258023088024262,-0.028712863779033676,"New Haven, CT",Temperate,True
62677,6.253664317612159e-05,0.0012670175332556073,-0.018770342768706316,-0.0021729352288863382,"New Orleans, LA",Temperate,True
63217,-0.007973788404732476,-0.009495179361103322,-0.06137258619427675,-0.015781242034651876,"New York--Newark, NY--NJ--CT",Temperate,True
63433,-0.01031495950828613,-0.014626505899261273,-0.07032304350292394,-0.04342388096155245,"Norman, OK",Temperate,False
63838,0.00015692212771979412,0.00877734143914969,-0.054366719087847515,0.03497403126256073,"North Port--Port Charlotte, FL",Temperate,True
64135,-0.011243839833124042,-0.0017226971706240793,-0.08816119596710326,-0.0002868425605320403,"Norwich--New London, CT--RI",Temperate,True
64567,0.00090890144333842,-0.0045056910726104255,-0.061938497397840145,-0.02377725172281704,"Ocala, FL",Temperate,False
64864,0.00191666976840746,-0.0003415893368015926,-0.030032264722653697,-0.004077301605288563,"Odessa, TX",Arid,False
64945,-0.05237568136327265,-0.023228549552017193,-0.11882718203463684,-0.02027283128255604,"Ogden--Layton, UT",Temperate,False
65080,-0.005393127357077591,-0.004940654699776791,-0.042088968766880966,-0.017379457237577636,"Oklahoma City, OK",Temperate,False
65242,-0.04430158362878873,-0.003987983623067721,-0.16917471310041662,0.00365311679530533,"Olympia--Lacey, WA",Temperate,True
65269,-0.004760532392751275,-0.0073091169808223635,-0.04137724114384631,-0.026204350012643464,"Omaha, NE--IA",Snow,False
65863,-0.002084785245013722,-0.0011115827374822548,-0.04506967238570475,-0.005069602472017907,"Orlando, FL",Temperate,False
66160,-0.016617281220521904,-0.025505397373793884,-0.1973098624206221,-0.04328074085286781,"Oshkosh, WI",Snow,False
66484,-0.009337834023718253,-0.005631137149469519,-0.06227077599150127,-0.022536645959971634,"Owensboro, KY",Temperate,False
66673,-0.005307027534191485,-0.01405332204387449,-0.04777726091131993,-0.01764095269857517,"Oxnard, CA",Temperate,True
67105,-0.006519724141100969,0.006068022711035781,-0.06319582787418443,0.027597550376978128,"Palm Bay--Melbourne, FL",Temperate,True
