Urban_geoid,slope_CUHI_day,slope_CUHI_night,slope_SUHI_day,slope_SUHI_night,Urban_name,Clim_zone,Coastal?
199,0.008523084117895131,-0.00843465933567905,-0.03986314536944249,-0.01798027569533084,"Aberdeen--Bel Air South--Bel Air North, MD",Temperate,True
280,0.002916204743133008,-0.014811741690286926,-0.08655554408424862,-0.007885793645940326,"Abilene, TX",Temperate,False
631,-0.005729079219347216,0.0012909404587806972,0.0875771382911601,0.023247623640218606,"Aguadilla--Isabela--San Sebastián, PR",Tropical,True
766,0.025691940127711636,-0.0038699692016916946,-0.06625257927847396,-0.0049705498729612635,"Akron, OH",Snow,False
901,0.015687083325548478,0.003752881313680888,-0.09260846332103341,-0.02132260065713456,"Albany, GA",Temperate,False
955,0.007135766197630383,-0.02034618928757454,-0.06604995742988655,-0.030164524386787073,"Albany, OR",Temperate,False
970,0.022202750281960355,-0.015204623032863502,-0.06677093940460439,-0.016379250520366716,"Albany--Schenectady, NY",Snow,False
1171,-0.014786313068004472,-0.0006955306253061388,-0.04092324598968073,-0.0012478959060443244,"Albuquerque, NM",Arid,False
1279,0.025218408050251145,-0.013142113430167001,-0.06374105852525504,-0.03472575242255571,"Alexandria, LA",Temperate,False
1495,-0.007077848418859353,-0.012260747787656222,-0.08539006773062205,-0.007379542946430814,"Allentown, PA--NJ",Snow,False
1765,0.07015899225999214,0.002780117248386523,-0.17881827300398273,-0.007676835867352174,"Alton, IL--MO",Temperate,False
1792,-0.0648335918693305,-0.008152570064767434,-0.15709341342785063,-0.04546339626322387,"Altoona, PA",Snow,False
1927,-0.006967260810593988,-0.0043725641874365955,0.0001300594572762039,0.0031041892014397254,"Amarillo, TX",Arid,False
2062,0.000817292216230439,-0.010610465858140974,-0.08600054302607851,-0.006317344518368354,"Ames, IA",Snow,False
2305,-0.012270082270547834,-0.015927687174872963,-0.07883169296171398,-0.017187292093548752,"Anchorage, AK",Snow,True
2386,0.03796667094270423,-0.005787642273022892,-0.12470821896425276,-0.0011713681096481962,"Anderson, IN",Snow,False
2413,-0.003667798555342782,0.0023691734714958636,-0.10867205045934554,-0.008541241991698858,"Anderson, SC",Temperate,False
2602,0.010883822156819132,-0.0023021921653894792,-0.010863192742875907,0.0019172481756938393,"Ann Arbor, MI",Snow,False
2629,0.013819619877032717,-0.009452448551545254,-0.1290976487519125,-0.028507831783151992,"Anniston--Oxford, AL",Temperate,False
2683,-0.009100516429770757,-0.004726414917989063,-0.025828393689536655,-0.006042570572001335,"Antioch, CA",Temperate,True
2764,-0.011592700661037658,-0.014895714350904993,-0.06845423278543315,-0.00441148141474756,"Appleton, WI",Snow,False
3034,0.013086056207732807,8.427640499474715e-05,0.10457967402395979,0.007571720417304329,"Arecibo, PR",Tropical,True
3196,-0.02187604917758072,-0.025828050888736104,-0.11578879186122007,-0.02099604261438417,"Arroyo Grande--Grover Beach, CA",Temperate,True
3358,0.004475125999421741,-0.001203105522922033,-0.039283193185528885,-0.009117341926506303,"Asheville, NC",Temperate,False
3763,0.014634487293486048,-0.008662711435598573,-0.07415012772486353,-0.01755260005998812,"Athens-Clarke County, GA",Temperate,False
3817,-0.0014948339115260032,-0.0016399144991164794,-0.018923468288618468,-0.00323279083009093,"Atlanta, GA",Temperate,False
3898,0.002839636423191222,0.0007613278048793165,-0.021981079777736025,0.010754755296943723,"Atlantic City, NJ",Temperate,True
4033,0.020542508047492667,-0.013334172880184467,-0.07248669620864273,-0.01660149599729959,"Auburn, AL",Temperate,False
4222,0.005046677859916451,-0.0040353744440604815,-0.033521661277282074,-0.006332065140822303,"Augusta-Richmond County, GA--SC",Temperate,False
4384,0.006844079022946335,-0.004822994823902349,-0.010637993746725015,-0.005769310492408296,"Austin, TX",Temperate,False
4549,-0.0025415232123076623,-0.0063976141076145495,-0.007707717531366484,-0.0020776480311701117,"Avondale--Goodyear, AZ",Arid,False
4681,-0.016924921436232608,-0.0009429018688199164,-0.005362191265588929,8.106323625072208e-05,"Bakersfield, CA",Arid,False
4843,0.011747896756478042,-0.005919353956440638,-0.038664549417945435,-0.005430144752164075,"Baltimore, MD",Temperate,True
4951,-0.0062069202036527495,-0.004575091938929581,-0.08909625436559597,-0.004154150406726846,"Bangor, ME",Snow,False
5167,-0.0044026848311263704,-0.005525716031580968,-0.05645490809377859,0.004403616023794553,"Barnstable Town, MA",Temperate,True
5680,0.003544578286586396,-0.005944283239423008,-0.020641883622168036,-0.005139920888338265,"Baton Rouge, LA",Temperate,False
5707,0.0018301171055163865,-0.010112096936610849,-0.1294088221874773,-0.023773817842383888,"Battle Creek, MI",Snow,False
5869,0.040024035750308225,-0.008478135730739989,-0.06755477697902804,-0.0049005182678336975,"Bay City, MI",Snow,False
6058,0.03801676294101989,-0.010815547054397117,-0.06893329176686198,-0.0037118119662620415,"Beaumont, TX",Temperate,False
6139,-0.01862696617492166,-0.005244232103835632,-0.03597267733968473,-0.03170180775830082,"Beckley, WV",Temperate,False
6652,-0.03159895564451999,0.017413524192200335,-0.18349155955596896,-0.03583389680548655,"Bellingham, WA",Temperate,True
6760,0.04982712125334608,-0.006281815334626687,-0.12531887525391094,-0.010653158576698454,"Beloit, WI--IL",Snow,False
6868,-0.048501444175097254,-0.05592010363025726,-0.14014731372504488,-0.036062284758027786,"Bend, OR",Temperate,False
7138,0.009039012423212985,-0.0003653493376082296,-0.0872069461937759,-0.009987644756595814,"Benton Harbor--St. Joseph--Fair Plain, MI",Snow,False
7705,-0.05280696815158548,-0.03386745639593259,-0.14956189992543248,-0.04675746530669547,"Billings, MT",Arid,False
7732,-0.015767152079173886,-0.016392737911597847,-0.10610742789412138,-0.024807787679821915,"Binghamton, NY--PA",Snow,False
7786,0.005499661497422146,-0.002996303557800195,-0.030210827613716164,-0.009070009306674818,"Birmingham, AL",Temperate,False
7921,-0.006820158608159903,-0.03274829387264361,-0.12330709346955909,-0.03699012917060958,"Bismarck, ND",Snow,False
8002,-0.01155698552526533,-0.0026530557283146764,-0.06211016208220544,-0.02209719586063612,"Blacksburg, VA",Temperate,False
8380,0.010797464238106494,-0.009154877486883737,-0.03273124906564134,-0.017083683511958058,"Bloomington, IN",Temperate,False
8407,0.013604648767313928,-0.004196998139748815,-0.07049598638327106,0.002969295577282272,"Bloomington--Normal, IL",Snow,False
8434,0.04896186140874392,-0.009458607960636347,-0.11398471894332217,-0.023659675475689253,"Bloomsburg--Berwick, PA",Snow,False
8785,-0.012880196326008403,-0.016417984587615144,-0.06752831312654792,-0.015802730132774428,"Boise City, ID",Arid,False
8974,0.001524851653941257,-0.0009377448131164028,-0.0017541832893653183,-0.0017708986183903879,"Bonita Springs, FL",Tropical,True
9271,0.0013133986964220113,-0.0037534178513064422,-0.03946173076951369,-0.006013638488207241,"Boston, MA--NH--RI",Snow,True
9298,-0.0444220038498515,-0.040194769356874056,-0.13084653179012184,-0.025712401595449297,"Boulder, CO",Snow,False
9379,0.035376223543915696,-0.010905804435632724,-0.07615311598714916,-0.01972174496191203,"Bowling Green, KY",Temperate,False
9946,-0.004220364743964555,-0.005293514209170579,-0.05152604480159308,-0.02199027551149344,"Bremerton, WA",Temperate,True
10162,-4.8527102935687106e-05,-0.003952394844515924,-0.023835299640720405,-0.004646701656654778,"Bridgeport--Stamford, CT--NY",Temperate,True
10351,-0.0065718825865345885,-0.0022448963347376314,-0.14536614738973122,-0.0023900043968325922,"Bristol--Bristol, TN--VA",Temperate,False
10972,-0.009909145138828837,0.00730304861593057,-0.0045870087716598,0.0021047581118201716,"Brownsville, TX",Temperate,True
11026,0.02069170211059883,-0.004324162483641763,-0.08285136250482521,-0.05075871459024166,"Brunswick, GA",Temperate,True
11350,0.007628671988224413,-0.017740602868357252,-0.02545737488079093,-0.009002310666065324,"Buffalo, NY",Snow,False
11728,0.024891544202103565,-0.0030193025992644256,-0.018928547265104487,-0.0011239731567654725,"Burlington, NC",Temperate,False
11755,0.014070070531495003,-0.008907140907957268,-0.10292434674136583,-0.023240020132212498,"Burlington, VT",Snow,False
12754,-0.04594869222531448,-0.0012986053862475244,-0.032775890109079164,0.0006852630021971169,"Camarillo, CA",Temperate,False
13375,0.019486052459878264,-0.011032920185396911,-0.07310762898833471,-0.008143693956025298,"Canton, OH",Snow,False
13510,0.01500874493150871,-0.00043328437696981017,-0.026175465170008006,0.00564244195217582,"Cape Coral, FL",Temperate,True
13537,0.09407958262903021,-0.02191295204611427,-0.11828878784745907,-0.031446259531858985,"Cape Girardeau, MO--IL",Temperate,False
13591,0.020915645615906153,0.005638081208784201,-0.017601719891712584,-0.029522617461274533,"Carbondale, IL",Temperate,False
14158,-0.0585745392974237,-0.02412295929484608,-0.15427661298260037,-0.038718112723205876,"Carson City, NV",Temperate,False
14185,-0.01421692264711135,-0.03403928658466158,-0.21383222166719143,-0.012126079983684453,"Cartersville, GA",Temperate,False
14401,0.02829667420367083,0.014445623670419929,0.04025338642353697,-0.009248021530761425,"Casa Grande, AZ",Arid,False
14482,-0.05309624891724705,-0.05299040673464933,-0.08163775552385964,-0.011224637714720228,"Casper, WY",Snow,False
14752,0.0405451134090417,-0.010289884473659366,-0.11307581728428757,0.009211133075103536,"Cedar Rapids, IA",Snow,False
15184,0.05065720636196495,-0.020949943355829666,-0.18265068363277523,-0.017831121722654122,"Chambersburg, PA",Temperate,False
15211,-0.003104706813853432,-0.0014992923707137888,-0.022098026490873696,-0.0011422618532621167,"Champaign, IL",Snow,False
15481,0.010647974740820658,-0.008842809495951807,-0.0028194821866133414,-0.006016387968544067,"Charleston, WV",Temperate,False
15508,-0.005835991459774282,-0.002252459626276497,-0.04981109552927743,0.0010254511574668836,"Charleston--North Charleston, SC",Temperate,True
15670,0.002209574686989615,-0.00010714591026424184,-0.015498514206501052,-0.0021782256783349995,"Charlotte, NC--SC",Temperate,False
15724,-0.003112034418260728,-0.010326918293103404,-0.0740350493296341,-0.024895425421846078,"Charlottesville, VA",Temperate,False
15832,0.005016644325265799,-0.008497923885626726,-0.07702716359967098,-0.02047294755768134,"Chattanooga, TN--GA",Temperate,False
16237,-0.06493131887137346,-0.0904798874797979,-0.13494062024640135,-0.028070532850722165,"Cheyenne, WY",Arid,False
16264,-0.0027056529000230975,-0.002817379758443746,-0.008163703421909248,-0.0020596405334934935,"Chicago, IL--IN",Snow,False
16318,-0.03758078997259616,-0.012777124761555953,-0.04758749872898675,-0.011058425060340391,"Chico, CA",Temperate,False
16885,0.011197509253845987,-0.004724491004672808,-0.020961683708488825,-0.009286515661413683,"Cincinnati, OH--KY--IN",Temperate,False
17317,0.026851496185320723,-0.0021081222716191725,-0.07442919590033263,-0.0017554040103280135,"Clarksville, TN--KY",Temperate,False
17668,0.008755238001168054,-0.00851030732730274,-0.030347949463130165,-0.0068871674013703515,"Cleveland, OH",Snow,False
17722,0.05385824029731683,0.0024581559597699606,-0.20922120981343437,-0.0319382065116531,"Cleveland, TN",Temperate,False
18451,-0.06952975299919739,-0.02771442726454063,-0.19571920144740523,-0.054766980004106104,"Coeur d'Alene, ID",Snow,False
18748,0.022499416402269885,-0.006335233086158999,-0.035107579216039526,-0.01351095456774932,"College Station--Bryan, TX",Temperate,False
18856,-0.020573134808508278,-0.014924296500291376,-0.06740329721685429,-0.015005848421907093,"Colorado Springs, CO",Temperate,False
18937,0.030002930689071266,-0.011821146222045381,-0.026582739825985954,-0.016252330253588385,"Columbia, MO",Snow,False
18964,0.009461154827868832,-0.00474921900922608,-0.03453693026307077,-0.0022026751042741187,"Columbia, SC",Temperate,False
19099,-0.0016890840874418695,-0.004490740708329541,-0.05820676152391475,-0.0156001019139953,"Columbus, GA--AL",Temperate,False
19126,0.021353970577617624,-0.00796676315280653,0.012922210349142834,-0.0035133655589090233,"Columbus, IN",Temperate,False
19234,0.0166912431063534,-0.004581439259072848,-0.03021590073376679,-0.0019201348139262539,"Columbus, OH",Snow,False
19504,-0.004140082477627415,-0.0075176713132986545,-0.026683273583632525,-0.002134471983243683,"Concord, CA",Temperate,True
19558,0.01207656317558947,0.00047025662708248534,-0.023044475197349194,-0.00417959006723414,"Concord, NC",Temperate,False
19755,0.0008063243988542022,0.0003451847445354059,0.004669131732879364,-7.788894495881528e-05,"Conroe--The Woodlands, TX",Temperate,False
19801,0.05822505079318811,-0.020203472149971806,-0.060104296647661655,-0.011093877886831607,"Conway, AR",Temperate,False
20287,-0.014407519943936492,-0.006417933899647965,-0.010831287692165832,0.0029631343740247514,"Corpus Christi, TX",Temperate,True
20422,-0.004569479198861372,-0.015984637124471592,-0.07777550722532948,-0.01763605262720412,"Corvallis, OR",Temperate,False
21745,0.008166095800858152,-0.02036644929028285,-0.09304878052417444,-0.06496608113256354,"Cumberland, MD--WV--PA",Temperate,False
22042,-0.0012455036854300229,-0.0008899177451856122,-0.0027030691438473826,-0.0006688385261667505,"Dallas--Fort Worth--Arlington, TX",Temperate,False
22069,0.0011842658011943844,-0.011448134712007112,-0.17334263919329487,-0.023544394950593187,"Dalton, GA",Temperate,False
22096,-0.002985022362788157,-0.008862823493929873,-0.05879526839166734,-0.012989070099776954,"Danbury, CT--NY",Temperate,False
22204,0.042185793617075355,-0.010460951266607331,-0.17346827653492503,-0.01664987705076799,"Danville, IL",Snow,False
22285,0.0030707010111283906,0.004545411957707648,0.060639881874290355,-0.004835522428055709,"Daphne--Fairhope, AL",Temperate,True
22366,0.008118119192297468,-0.010507293189545365,-0.01621281371334636,-0.010168364558082458,"Davenport, IA--IL",Snow,False
22420,-0.011327810019522584,-0.005909397010461098,-0.013311335558382497,-0.0018022438143964396,"Davis, CA",Temperate,False
22528,0.019618287773353116,-0.0015615940234094833,-0.01881817758207678,-0.008045649772832408,"Dayton, OH",Temperate,False
22690,-0.0027432172042034576,-0.0027155720239080924,-0.08627924061078793,-0.01391451655246024,"Decatur, AL",Temperate,False
22717,0.05106399096235669,-0.017151600450148945,-0.11453895696288963,0.016813837439428762,"Decatur, IL",Snow,False
22960,0.01653293631516546,-0.004042039145639924,-0.05889758081211573,-0.0005687477840024603,"DeKalb, IL",Snow,False
22987,0.1510027280013731,0.05796471673415421,0.05454063844131515,0.02489309995920907,"Delano, CA",Arid,False
23311,0.07336786346011769,0.0029238163220501033,-0.016490020513394675,0.004490669946749327,"Deltona, FL",Temperate,False
23500,-0.004497369590900245,-0.0020546961887250186,-0.005423533573036253,-0.005072941925743238,"Denton--Lewisville, TX",Temperate,False
23527,-0.010089498341247335,-0.0024627411781690937,-0.061554098555263,-0.006828768026093535,"Denver--Aurora, CO",Arid,False
23743,0.01142957001033913,-0.005190721304266861,-0.03251873045580515,-0.005118098563527249,"Des Moines, IA",Snow,False
23824,0.0065695493543576405,-0.006746646475357538,-0.018808584720965527,-0.0014976647756815285,"Detroit, MI",Snow,False
24472,0.052720954717404775,-0.0086076221240246,-0.0702481255474202,-0.009943193260069415,"Dothan, AL",Temperate,False
24580,0.03607179738091541,-0.01201620468072642,-0.2311586759296083,-0.023412098383752987,"Dover, DE",Temperate,True
24607,0.008620261197802803,0.00355241874296516,-0.08186742220436997,-0.029141326337171813,"Dover--Rochester, NH--ME",Snow,False
24823,-0.011695916028934763,-0.021890289893326167,-0.06314811337845755,-0.016393657206166874,"Dubuque, IA--IL",Snow,False
24850,-0.03208930639078249,-0.013351951760777877,-0.1424835815840383,-0.028359916977247858,"Duluth, MN--WI",Snow,False
25228,-0.0036249704227183373,-0.004671575316890764,-0.054203774033437645,-0.013665758807686487,"Durham, NC",Temperate,False
25849,0.001981871741146053,0.006923823380976859,-0.06288762771079125,-0.03023818207759318,"East Stroudsburg, PA--NJ",Snow,False
26038,0.01571396968857514,-0.007836741030171061,-0.1220931523183889,-0.011295624389687493,"Eau Claire, WI",Snow,False
26416,-0.0338276643298028,-0.004430717566284911,-0.01780296252977255,-0.013783459914884005,"El Centro--Calexico, CA",Arid,False
26750,0.0010417917612874597,0.006518477602987874,-0.11442644561266942,-0.00682636359847859,"Elizabethtown--Radcliff, KY",Temperate,False
26794,0.029831517374645317,-0.02160055523461401,-0.11138236182456322,-0.0031507285508821387,"Elkhart, IN--MI",Snow,False
27118,0.028091836483719476,-0.010432923987387453,-0.12125253999007506,-0.04256029355163537,"Elmira, NY",Snow,False
27253,-0.00430058879877409,-0.0030943167461280853,-0.009035497246900835,-0.0031311562822842792,"El Paso, TX--NM",Arid,False
27261,-0.021733198624142015,-0.016839148479839073,-0.05020359240805904,-0.017694067904238955,"El Paso de Robles (Paso Robles)--Atascadero, CA",Temperate,False
27766,0.0019918695010431044,-0.018288300070224004,-0.05662377931325964,-0.013190134067574886,"Erie, PA",Snow,False
28117,-0.015342525681578305,-0.016799613293805696,-0.10111593181582672,-0.034534181789725525,"Eugene, OR",Temperate,False
28333,0.024805546093030675,-0.015756797862771864,-0.07604484314545176,-0.015102783375045071,"Evansville, IN--KY",Temperate,False
28549,-0.02679042059382961,-0.011975403456700662,-0.0740417215297046,-0.024341390712082495,"Fairbanks, AK",Snow,False
28657,-0.00030064295409236056,-0.014973873704497754,-0.05938082394898104,-0.004692899937563467,"Fairfield, CA",Temperate,True
28981,0.03218640640882424,0.02145305476636317,0.11923721664885656,0.08967963097803044,"Fajardo, PR",Tropical,True
29089,-0.005014970597728216,-0.016388585688031025,-0.13431555769137202,-0.018192066915279474,"Fargo, ND--MN",Snow,False
29278,0.04225200842632297,0.029758680783380613,0.11597935660579788,0.013000634479993662,"Farmington, NM",Arid,False
29440,0.016337248276991647,-0.004626172853075921,-0.08234996544030601,-0.011699882347574672,"Fayetteville, NC",Temperate,False
29494,0.004605452153171654,-0.0036210043308198443,-0.008628458243703355,-0.007324456275271725,"Fayetteville--Springdale--Rogers, AR--MO",Temperate,False
29818,-0.08449499924506595,-0.09186460156816155,-0.1840794294215769,-0.04281458251176915,"Flagstaff, AZ",Temperate,False
29872,0.01748096058744237,-0.007556005523348338,-0.09444332469093496,-0.0032498156551206765,"Flint, MI",Snow,False
29953,-0.018009371620769887,9.591647279521384e-05,-0.15442301311682197,0.000496766228077655,"Florence, AL",Temperate,False
30061,-0.007020240882718641,-0.0012644893741437467,-0.015341943237352714,-0.003102285601792421,"Florence, SC",Temperate,False
30115,0.006567467854114631,0.05283348183642799,0.01619248683655741,-0.016469256983048665,"Florida--Imbéry--Barceloneta, PR",Tropical,True
